valid_frame_index,raw_frame_index,timestamp_s,time_from_start_s,normalized_time,body_height_px,shoulder_width_px,shoulder_width_m,hip_width_px,hip_width_m,knee_width_px,knee_width_m,ankle_width_px,ankle_width_m,left_video_pitch_deg,left_video_roll_deg,left_video_yaw_deg,right_video_pitch_deg,right_video_roll_deg,right_video_yaw_deg,left_sensor_pitch_deg,left_sensor_roll_deg,left_sensor_yaw_deg,right_sensor_pitch_deg,right_sensor_roll_deg,right_sensor_yaw_deg,kp_00_x_px,kp_00_y_px,kp_00_x_m,kp_00_y_m,kp_00_conf,kp_01_x_px,kp_01_y_px,kp_01_x_m,kp_01_y_m,kp_01_conf,kp_02_x_px,kp_02_y_px,kp_02_x_m,kp_02_y_m,kp_02_conf,kp_03_x_px,kp_03_y_px,kp_03_x_m,kp_03_y_m,kp_03_conf,kp_04_x_px,kp_04_y_px,kp_04_x_m,kp_04_y_m,kp_04_conf,kp_05_x_px,kp_05_y_px,kp_05_x_m,kp_05_y_m,kp_05_conf,kp_06_x_px,kp_06_y_px,kp_06_x_m,kp_06_y_m,kp_06_conf,kp_07_x_px,kp_07_y_px,kp_07_x_m,kp_07_y_m,kp_07_conf,kp_08_x_px,kp_08_y_px,kp_08_x_m,kp_08_y_m,kp_08_conf,kp_09_x_px,kp_09_y_px,kp_09_x_m,kp_09_y_m,kp_09_conf,kp_10_x_px,kp_10_y_px,kp_10_x_m,kp_10_y_m,kp_10_conf,kp_11_x_px,kp_11_y_px,kp_11_x_m,kp_11_y_m,kp_11_conf,kp_12_x_px,kp_12_y_px,kp_12_x_m,kp_12_y_m,kp_12_conf,kp_13_x_px,kp_13_y_px,kp_13_x_m,kp_13_y_m,kp_13_conf,kp_14_x_px,kp_14_y_px,kp_14_x_m,kp_14_y_m,kp_14_conf,kp_15_x_px,kp_15_y_px,kp_15_x_m,kp_15_y_m,kp_15_conf,kp_16_x_px,kp_16_y_px,kp_16_x_m,kp_16_y_m,kp_16_conf,box_x1,box_y1,box_x2,box_y2
0,45,22637.554771410505,0.0,0.0,923.7489159369236,148.27174861195067,-0.2285003382572594,100.78657386982242,-0.07185649134138938,98.83819818038597,0.4145813217977142,88.49136737023011,0.5363963585973994,3.557623396190992,-2.709596332115134,4.354923633952793,2.02753144637803,-0.04285023746267966,0.5425769519415555,11.479018974225669,56.85274873368026,-128.03992326159,-4.75484630681504,-172.78308959245481,-110.64508952618941,1074.4602872510202,171.42449890066416,2.146495663151095,0.34506322129006206,0.9960228231611822,1088.28344860545,156.44702409908078,2.210819452604887,0.3122913077573689,1.0,1058.906484422949,160.18295056502865,2.113802533792164,0.3182597851700993,1.0,1113.368960366646,172.7129926509181,2.249550072758783,0.34866820598471315,0.8801788589015067,1033.207988310982,174.43015155920452,2.0332900622462873,0.36123729983024605,0.9008386034882706,1155.6282270654585,274.9879645191746,2.3798329162987084,0.5452980529933886,1.0,1004.4460745111808,277.7786163457997,2.0271914496983428,0.5503546072102622,0.9990755773905136,1191.4627139066308,395.84371397666706,2.3569362302726216,0.7762521562344906,0.9988962850410079,976.5519823605326,405.1571697232562,1.9381195572955383,0.7866209472577375,0.9968890415994311,1218.3050238283035,508.60529007875795,2.4922020194689316,1.0348547538899366,0.9999847908552527,948.3811281963991,516.3472492529288,1.906841307861619,1.0438258168739358,0.9943346561023823,1128.8969831688196,518.0319131054297,2.2843273454616466,1.0260332966462844,1.0,1027.4745174423297,520.1995246299981,2.115791295997695,1.0551845478854576,1.0,1126.4541457711332,720.9724566513356,2.2143282661742996,1.4601707312875813,1.0,1023.9484191512112,729.0798539215931,2.1068933470110824,1.491653936357632,0.9962872258917761,1111.3360346337026,929.1581092679152,2.2052007057912966,1.835217300476092,1.0,1026.3136395236725,956.7256139850036,2.080709621316719,1.9541206117829584,0.9950440358972523,922.5775917434552,97.31427841679464,1244.412799665574,1060.9013970653996
1,46,22637.643966642892,0.08919523238638302,0.015873015873015872,949.1598521287838,153.38598341175245,0.15045504505979007,105.82841994807448,-0.030744077595180386,122.24541128020638,-0.10703171478734375,102.76734660580557,0.7112138976351036,8.324829470870565,-0.1895035912416123,3.8025952407810815,5.333927967890634,0.43027094705762936,2.5706561399450742,10.250634874436404,56.3571747772849,-122.98078163256056,-4.440622170977397,-169.25929442823153,-110.38210452904622,1064.349530347517,182.7214326190124,2.058519939597342,0.3564813639986283,0.9953283896099862,1079.1786438196452,167.5805897802072,2.1195529599695893,0.3166503744105631,1.0,1050.3873227346094,169.6465851616975,2.022935221647321,0.32760190097556335,1.0,1105.3526189971662,182.51720658436898,2.1553664087031024,0.35569688090084534,0.8883925733912815,1025.7540115360055,182.26796573194204,1.9482071305036444,0.3656483233489515,0.903935371787932,1149.3426621604488,286.28891389900565,2.2878414421532374,0.5475889097378986,1.0,992.8998645104784,287.98263093656703,1.935491663089719,0.5509364789221867,0.9987339855205982,1184.2590345627002,406.86467025919706,2.2697629255511798,0.7737875465381894,0.9990846957313166,966.8698687606385,420.9921595439775,1.8589880727165324,0.7907137952703286,0.9949446212006319,1211.303973815925,527.5637586555208,2.3969271618118726,1.0367063721028023,1.0,940.5606604998134,531.4770961554684,1.8296207563293805,1.0430040778911969,0.9929326501226253,1125.1655495136065,536.6821894348471,2.2004498703065027,1.0255041359214916,1.0,1018.5366015513824,538.4235870023585,2.0265150888687673,1.0567790082456046,1.0,1136.855191029993,746.1462935336768,2.1637396627348444,1.4625714522910562,1.0,1010.9840389031694,749.8877386127282,2.010105190800918,1.4821218331943655,0.9969777892853637,1123.320835746892,962.6142816898117,2.15167529820877,1.8397751461342118,1.0,1020.2217115946494,974.2081676034763,1.9987153420254156,1.9197333857841345,0.9951027865186595,911.4217303730811,99.47281803222069,1242.8022838912564,1090.5544630716338
2,47,22637.73316187528,0.17839046477276604,0.031746031746031744,954.973352404807,158.3614224381388,0.3282881050762396,109.45148358927152,0.11138266922688787,125.68043702659453,-0.1759560878687319,106.48735194180789,0.6224989133870892,8.41793621152744,0.30980573505072073,3.6672084736416015,3.5118466029702766,0.9704350232649095,2.3983315831960237,9.924984559624065,55.731681144721215,-121.94928889328943,-4.025702093458165,-167.60476587802373,-110.4825210667388,1051.5159282437746,219.66180704493345,1.965842138582951,0.41694643134483794,0.9946984716295535,1068.1391338361314,203.62617928162808,2.0345027416283994,0.3778731389000999,1.0,1036.8610777875517,205.73743724334955,1.9307811561573913,0.38733503176604783,1.0,1093.1935071656353,217.9030423595033,2.0662885076651736,0.41385731320461755,0.8921962839005805,1011.7856073146887,220.7711431370464,1.8654358523058987,0.42261148651740876,0.9012541393658446,1142.282747071222,322.65657135940216,2.1988421991344533,0.5998601824376218,1.0,977.9911104533581,331.1788734631298,1.8513682408271928,0.6114163421825188,0.9985447187229151,1180.046316638023,450.63083113261627,2.192415777291559,0.8265302281014045,0.9995885529524233,954.9063514557319,467.9583729568643,1.7794236682815983,0.8557444114180719,0.9940017185916531,1206.0578865421182,578.3946547029602,2.3108164031622476,1.1006153254224125,1.0,928.859681122352,589.155200961532,1.7493379828777964,1.1130910086063082,0.991851737204194,1125.6890331329937,581.8957380446569,2.1337698925632207,1.0794478963228766,1.0,1015.567164404605,586.9960637793913,1.958725049756663,1.118612294621804,1.0,1140.662002552126,802.3478145782886,2.097203507769178,1.5173747818630636,1.0,1010.1789398102401,808.8417424693995,1.950128983893072,1.5464054194318964,0.99692752405828,1126.4608268937075,1027.0136091439983,2.09334996418909,1.8981236425717658,1.0,1018.5773832254849,1035.0654940577842,1.936423752417557,1.9728896827863092,0.9901321503642133,900.5376920412328,124.01424905708458,1238.6483788137195,1120.5737829388602
3,48,22637.822357107663,0.26758569715914904,0.047619047619047616,914.2409681892358,151.62619635462755,0.3008053167617266,101.9123195955521,0.05625268899376443,111.13007968161477,0.25549866439289426,101.14671696887542,0.11782802533989545,4.313808186415271,1.5564301500612236,0.6506689132798658,3.1011891490218,1.807061658821315,3.141298610743301,9.102175245146107,54.75540027295593,-126.72471803534843,-4.53452080957456,-172.81544381098172,-111.5945167316637,1032.617532388957,284.233249296001,2.015253481092844,0.5642580321370633,0.994225540215406,1051.668634146531,269.62805649151494,2.0921731092900924,0.5243069180908998,1.0,1016.4329240998384,270.0621226823115,1.980137036236278,0.5366402001209747,0.9986499285754454,1078.0622843088852,283.6463962128801,2.1339200319260083,0.5626844216883852,0.9289337387086724,993.3197861161341,287.6316563751546,1.9143051700522506,0.5750526756935381,0.8044658646852864,1127.2434968939874,391.3611274753011,2.2746826237989506,0.7607559855310286,1.0,969.6360939953723,406.3954561858531,1.9220553891713263,0.7826256052947453,0.9980542206009871,1170.3194279622926,525.8105085220037,2.2753692007512254,1.0057876187445318,0.9986605033744237,954.2982627668296,544.5122325838765,1.8533505083488955,1.0410420780192553,0.9878712756038417,1194.1184184230165,669.1384929475993,2.3884002031943847,1.3316925296110176,0.9935563590752307,941.4054905591582,679.0884594568853,1.8462964995000966,1.3436624370330317,0.9840065753423666,1121.3087449874913,655.3145537291656,2.2213358732900943,1.274161257997164,1.0,1016.8167697972815,663.1611815168243,2.051089914277163,1.3229809323883126,1.0,1133.025491648981,871.5825938048417,2.1734507803275767,1.7226475643779684,1.0,1016.7395874513415,871.779473487337,2.0472273919726076,1.7454284702944727,0.9978858184645699,1129.620787355977,1078.651112768434,2.1969208967383205,2.0830242637607714,0.9853261346243122,1026.2195974358176,1077.585886089315,2.0367606116437864,2.148685437553759,0.9757956102525993,886.9958686152553,177.03637758565102,1234.7523189600658,1133.5886024415631
4,49,22637.91155234005,0.3567809295455321,0.06349206349206349,860.0579860703385,162.67762354221318,-0.14464713640476984,105.80928653058993,0.032278887627968766,85.95706487719141,0.17383974865963536,78.56667606629125,0.059850380840042225,6.307913378840796,0.954753756823939,-2.5155189443612516,4.6093905543775096,4.985588452175565,5.844280069768854,11.901611539339287,55.37715070589676,-129.80712075311823,-6.225049980238122,-87.8274612488656,-114.15533055000543,1018.941905079459,332.4501883072608,1.855616620044958,0.6187408027214991,0.9962253094451009,1037.4707260315672,317.8468917499333,1.9225735901512881,0.569869511787865,1.0,1002.5522524783072,321.04416287783715,1.8268752491657874,0.594678518345482,1.0,1069.1601407230933,332.61406357894236,1.976421499924859,0.614863470874726,0.977262951415626,982.631027028457,340.0499888579497,1.7662253611105139,0.6350556106204215,0.7522313214540992,1132.2809655290812,443.3281648431019,2.1324732033584204,0.8020521514377142,1.0,964.0346402397299,460.77444755453405,1.778796070454696,0.8274442194705108,0.9990184721033109,1171.6751307237437,590.302320930218,2.120351551118735,1.052559376430766,1.0,939.9453811427666,605.131524041924,1.7034090512723272,1.0802806343892049,0.9953889716886054,1201.031991248961,741.6761505430678,2.238111528944244,1.3702847060549759,1.0,913.255250756785,748.6336202320039,1.6729923827284252,1.3779684791141171,0.9909097860593824,1120.8133544726034,715.2707880620512,2.0741916158223526,1.2906642376688193,1.0,1013.3308489487198,722.7608631956498,1.9026618046004375,1.3414330766646727,1.0,1111.9096829181103,931.9047931258143,1.992000731638934,1.716157066386334,0.9965689055225031,1022.6395433315926,930.9372400917525,1.9226722430950551,1.7328258936377332,0.9937604182259557,1121.0349445963345,1102.8545951964609,2.033044505182759,1.9898605396915163,0.75,1041.410168042202,1099.133984821792,1.925274444834797,2.0400113395803925,0.7730912690784548,875.9427525436183,236.13839451796343,1231.8070876546612,1135.4688692619259
5,50,22638.000747572438,0.44597616193191514,0.07936507936507937,851.1046086295787,164.9440996087153,-0.1934347886754499,107.66585740735033,0.03818637009114817,84.4980323992729,0.5271265878653363,78.02430411245264,0.1724208547852516,7.497119118969305,1.3168807229397017,-3.374354203815955,5.12143070224707,5.5602660821526575,6.527281794039345,13.832012797409526,54.44609285028911,-136.65049129765848,-7.0587884212280425,79.87723878282532,-112.51270298184416,1017.3351111115397,319.0060843958283,1.826830303627503,0.5849127592415355,0.9963016533719764,1037.016398286955,302.5356602350831,1.8928113348477045,0.5330483801492248,1.0,998.7932486392692,304.54189924918,1.7993012414700007,0.5564586630942567,1.0,1067.5469841309132,320.8750632446517,1.9437514200791592,0.5798254945413694,0.9785303849203879,980.168215343789,325.59440051786015,1.7324797075135825,0.5985495937086357,0.7718102700815332,1129.4481380704303,429.68978192293133,2.0962690720716273,0.7651675978036191,1.0,959.4979015448812,447.6154561082924,1.7433607020810697,0.792999496941481,0.9990541786814575,1168.091826148925,578.9252003470043,2.0832523896841164,1.018314160031406,1.0,939.8717533407336,594.7907024340485,1.6789576299432618,1.0492541954621006,0.9948445532523523,1192.4159811835102,729.939233788904,2.188189023448943,1.3313793778994296,1.0,914.0357523989346,738.5792867986238,1.6517973723026684,1.3407026686621173,0.9900108444950171,1117.1229065893556,708.5050766991358,2.0327427313813335,1.2586965161334027,1.0,1008.6899548207704,717.7203196790896,1.8627277197647942,1.307759567014627,1.0,1107.6382691489089,927.1499005029441,1.9565777533707456,1.687176480749251,0.997018944174885,1020.4757157075602,925.4989325008956,1.8875215866754267,1.6969474082909906,0.9925956724848134,1119.0298217350505,1103.5425187666813,2.003213257829162,1.9615729091676641,0.7500603668042541,1040.8053644817496,1091.4843441830926,1.9009000989920815,1.9965446777742486,0.764948342587894,876.1839990972704,246.44804541540344,1224.3817866805975,1133.7987348177255
6,51,22638.089942804825,0.5351713943182981,0.09523809523809523,898.4664560448765,163.13196970868273,-0.43522132682563963,109.37979740884646,-0.05226522796492561,95.51496808317057,0.22654448728140608,92.32519126135942,0.7431855325866479,2.9969038481843806,1.1056677580560548,-1.8882329048447328,2.0545437162131917,3.1784496275026926,4.273802044302753,14.58441778091359,53.91943530018718,-137.9947275004395,-5.270077529224324,-63.678988879903024,-108.87447441526375,1022.7712653699556,242.59419282743184,1.8531790908670662,0.44603624170902734,0.9938333551740237,1041.3841550886002,228.5875311313012,1.9189279582024101,0.40855744477665046,1.0,1004.4349373675301,230.1714389926148,1.8207989445209636,0.42145755314678995,0.9994279900586726,1070.2871322623166,246.95976489868823,1.9654060989996818,0.44952648444456555,0.9620860997573675,986.2699980462729,254.18671366917974,1.758455169025919,0.46941949749822043,0.7728796112655031,1129.2771438661664,353.19980596210064,2.114702374317482,0.6356580717439098,1.0,962.0370619192631,373.29244743436345,1.7621818128639215,0.6691103126467421,0.9989599240218214,1164.6028670512735,497.0611043501578,2.0945959716246723,0.8827339361721992,1.0,942.7976295701294,519.8460505803473,1.6976139478833776,0.9236787434345199,0.994261572520034,1184.3146419267107,639.6216051866959,2.194959373196392,1.1847925386429725,1.0,916.5639760984706,653.2733871585558,1.6709322183730277,1.198401588450238,0.9896203710518428,1118.571584783709,640.6651351053903,2.0547748092737654,1.15051398513506,1.0,1007.3357468743186,646.577091064689,1.8836434252821537,1.1951064112756151,1.0,1117.2407958984975,864.915841108257,1.9913866992424472,1.5886066878220495,1.0,1019.2752429327279,859.3565590578282,1.896283111148268,1.5928020978030246,0.995499308955709,1124.504033680852,1077.5283346036465,2.0270184400018585,1.9304191799751331,0.9749631395975497,1028.6789881234217,1072.6375499210433,1.898275384207522,1.9776228699712612,0.9611830338807389,880.6424850744612,195.6383671295632,1215.5265184505024,1133.1762620137497
7,52,22638.17913803721,0.6243666267046811,0.1111111111111111,962.9387574832197,160.9322534363021,0.3221916298786019,110.36683421283865,0.09877912896807872,111.33605183017166,0.20963804873350922,98.76409371869926,0.972789693805279,4.47023726935621,1.0251878926991422,1.3340047093156042,2.01507538620889,2.203519186074713,3.4344945109614304,13.201993202413714,53.93599568140942,-138.02469756142347,-4.1458008049573465,-167.0752979490339,-105.07323091122659,1027.398524820561,153.36329665494168,1.8840230467227972,0.2906171672658861,0.9929342439436004,1044.9667375105805,140.67540588828672,1.9532598952178064,0.2579839749077756,1.0,1008.9990100936485,144.33777682747203,1.8494814096863734,0.26475806374533006,1.0,1073.0290419411547,160.9105066835205,1.997764448365235,0.2883411550894716,0.9397901676217131,990.7788101263075,164.2418091337828,1.7899240638891818,0.3112925089774134,0.8256876449207997,1126.8023704197276,265.2784042272019,2.1385726417318875,0.48757524417742326,1.0,962.247156670525,283.49540004615557,1.7859488855858487,0.5138013185638486,0.9984575167943136,1162.8157681616262,404.48708341094806,2.11790278796919,0.7303226374306792,0.999836627238011,943.6681844893385,431.0805708688022,1.7278620110759026,0.7732491630957798,0.9920901798904438,1180.012976360689,536.6282986429516,2.2191343777170682,1.0064606136113814,1.0,921.006157567041,556.5523073727678,1.7017140687558645,1.0355128058943273,0.9901372674076426,1114.6789058945928,544.6721642052343,2.0773574238880492,0.9945396231374405,1.0,1002.7311491804945,549.2994689272456,1.9066831921231413,1.035836414767927,1.0,1127.017206605633,776.3168960894162,2.0288018132379806,1.4432954831676654,1.0,1010.7324384323279,775.7027747585962,1.9092981252857912,1.4570849720824097,0.9928045775912011,1121.4308275902517,1013.8080303822053,2.04926323993609,1.8442348254743433,0.9916746260687592,1020.6490061910686,1001.0078432605253,1.9071390327480475,1.871878045523481,0.9776394518721686,888.6620353239088,109.56921258114242,1209.413166990518,1115.1648227952423
8,53,22638.268333269596,0.7135618590910642,0.12698412698412698,998.491936264597,160.9498049253027,0.6419750349790767,108.51350244453913,0.026937982071912725,91.97112944890426,0.061206256917114565,74.58814248538378,0.6930445166644441,1.487212323302735,0.18418804795013985,0.038758950398050634,1.6519293553150858,4.272701785838471,5.36880648108394,11.724396213874021,55.942846451156285,-136.00788322911856,-8.813272874613494,-171.30756771732,-103.54666128855101,1032.6706317741975,105.05680874389144,1.894529311670179,0.19911244638344033,0.9941404136525983,1047.2148313039067,92.52425265485913,1.958560690187152,0.1620685989607324,1.0,1011.877682760453,93.23215959685464,1.8597088464092952,0.17201481692941073,1.0,1075.58811515618,112.03617211048481,2.0022145340729254,0.19762576155660988,0.9135726966602772,990.8045459543983,113.00846295791064,1.7872406344616132,0.2184962566354538,0.8887708089366643,1126.8381323381566,220.4335603604495,2.1326235553639834,0.39895626097510867,0.9999034590657333,961.3785590181018,234.28403313649412,1.7834599449015718,0.42234897787695375,0.9989500621290865,1162.6618712037264,354.74735319680605,2.113693936418748,0.643351318115542,0.9990595665650425,942.117442090611,377.77915227681007,1.7219960670784935,0.6745229302224558,0.9955899469511668,1180.864328301903,485.8485665628473,2.217288739899245,0.9056095576064319,1.0,921.379501847334,500.93139543550944,1.7035954631663417,0.9324940056076579,0.9921755851748494,1110.4818725477874,491.40804471871417,2.0699940559270473,0.8980969283914386,1.0,1000.1018594319404,494.74157363728534,1.896761415764594,0.9263574011866385,1.0,1111.9376186290467,728.8669382636446,2.0018422886292466,1.3510533077151,1.0,1015.5476409783323,725.7358399080802,1.9233039596798054,1.3666491095232203,0.9971533665510528,1111.2107288241737,970.5738055799445,2.0313395710683455,1.7650501726033727,0.9998872627567617,1036.8990805596686,961.5525830097055,1.9298785633740527,1.7954659567874867,0.9956174432855619,890.6240874051812,49.274380550616385,1208.3607445654357,1090.3350443926724
9,54,22638.357528501983,0.8027570914774472,0.14285714285714288,1029.2678949635913,161.04600687482022,0.447428185721606,109.14405263182185,0.3788892811831507,88.57266445134051,-0.28716895711006896,73.11998644084741,0.5337203851244905,2.2187407206618817,-0.48849370796671077,-0.8077621934387272,2.086856552206184,4.852248339912405,5.822138127696522,12.349659997427027,58.14164004259351,-131.85019114780712,-10.963936594662796,-170.6095992449654,-101.27812432773585,1032.2644546930549,91.90053636866222,1.9008869142123217,0.17471650798580957,0.9952259154319892,1049.2368136059547,79.89270012888029,1.9609475561982468,0.1396302940806264,1.0,1015.8293626668694,79.65356096679186,1.8680843105480063,0.1454290007536621,1.0,1077.2277081103598,95.17385595332777,2.0048815878333364,0.17271311204687825,0.9252589496980386,991.5752642428881,96.96263572000908,1.7941589572711827,0.1860824671016773,0.888287651654555,1127.2521529242208,205.61321838247153,2.136748982816098,0.37251860928228464,0.9999109286680732,961.6473612136068,215.40669985085353,1.786052738785945,0.3914172386073429,0.9988950753577307,1164.0545990648473,341.7456523092309,2.118280531890873,0.61787306177999,0.9980251351995333,940.408704723825,359.27282216439977,1.7172142158759935,0.6459680251673303,0.9949902698015737,1184.550032895034,466.41504337498964,2.2260097307921423,0.8680960222261108,1.0,918.5772471862381,483.0552794228606,1.7005812208789028,0.8944889417017299,0.9923109099104492,1110.0401021100063,481.8402854053459,2.069405333410579,0.8802870899353992,1.0,1000.5811046597473,483.0919106183057,1.8936891237405258,0.9054968450391767,1.0,1106.9539373793236,722.0320431173025,1.9997575066253654,1.3403025242720408,1.0,1015.461122561625,711.148466590518,1.9279414277999165,1.3446933830183203,0.9976801311315691,1108.9741572131297,968.5648646335607,2.026382334632923,1.763313068791565,1.0,1038.8028568969164,945.868149158623,1.9325656915740586,1.7715308120113993,0.9981637884286988,889.3327263344377,17.08297632303237,1208.3927862327719,1087.2834267028497
